epoch,lr,loss,iou,dice_mean,dice_bg,dice_aurt,dice_cvc,dice_heart,val_loss,val_iou,val_dice_mean,val_dice_bg,val_dice_aurt,val_dice_cvc,val_dice_heart
100,5.4293170720968094e-05,0.13858841130082566,0.8539533584775542,0.8578894564253405,0.9966244918469552,0.6220427314683666,0.8638026234098225,0.9490879789762167,0.1728423920197972,0.8313348039116061,0.8727654717515947,0.9954200428581133,0.7075298327148123,0.8494167521587421,0.9386952592747095
101,5.3586515841484245e-05,0.14351052449747034,0.8545895162257104,0.8489892654415819,0.9966478563809892,0.6058236164073908,0.8441288252386899,0.9493567637392616,0.16746451428518386,0.8359762046219148,0.8836907683548738,0.9954115411798583,0.7318388144023189,0.8684430615354479,0.9390696563018689
102,5.28802097180661e-05,0.14021872183856773,0.8568277806328722,0.8586305410695831,0.9967181244823285,0.6308652264363706,0.8562370891058874,0.950701724253749,0.18430779882616383,0.82604086107765,0.8710777587580694,0.9950097811493929,0.7018731768450402,0.8540624452563484,0.9333656317814943
103,5.217442662118092e-05,0.1376924408037775,0.8556562982660422,0.8617057231275943,0.9966871055108543,0.618601230207752,0.8823413945586985,0.9491931622330728,0.17673727649668253,0.8365989743974044,0.8819196013169827,0.9954469950968857,0.7217435934604934,0.8687411218789303,0.9417466948316201
104,5.146934069224701e-05,0.13926316048190124,0.8566503879280055,0.857520480792252,0.99672701929295,0.625437248087048,0.8576497907063435,0.9502678650826667,0.18762614835047758,0.8335234061824852,0.8765621082666787,0.9952507084422813,0.7061194305750909,0.86418269119899,0.9406956028503524
105,5.076512590066688e-05,0.14168111582896106,0.8553447160355012,0.8538739682687094,0.9967081077891891,0.6278255225280237,0.8410356894406921,0.9499265533169311,0.17733617344891892,0.8360658599896152,0.8720739956550465,0.9954592488008469,0.6969878557689587,0.8550881899363654,0.9407606881140179
106,5.006195600090299e-05,0.1393504882938421,0.855479348209157,0.847779060030301,0.9967226156746232,0.5974755907581598,0.8463540569218448,0.9505639767665766,0.17817868460532402,0.8381678087250849,0.8839999076453028,0.9955479768317937,0.7404890013744361,0.8565490227776259,0.9434136295973545
107,4.9360004489606334e-05,0.13508754042992976,0.8588808026186432,0.8659406194017887,0.9967608255217678,0.6462013300716698,0.8706133648773231,0.9501869571363903,0.17304988760969028,0.8293030437680042,0.8670002372761182,0.9953127906609746,0.6907140879551669,0.844556199697602,0.9374178707907279
108,4.8659444562808817e-05,0.13659694858380822,0.8590350147446231,0.8607152390552557,0.9967604182226398,0.6387872343794078,0.8571028398391333,0.9502104637798413,0.16894319694968968,0.8371719874497189,0.8727999148563522,0.9955593678401542,0.7077887091727956,0.8464479139723152,0.9414036684401443
109,4.796044907318964e-05,0.13823584458466207,0.8577805597108028,0.8594323860872847,0.9967661470175538,0.6491941284145539,0.8417083908033484,0.9500608781136823,0.18563150244932297,0.8362999520193335,0.8735005284371397,0.9954541912055231,0.763227518867541,0.793029859369239,0.9422905443062529
110,4.726319048742659e-05,0.13394824379828174,0.8599901024227936,0.857362363860519,0.9968125523537461,0.6243277307635675,0.8567862788470667,0.951522893477692,0.1699579284661146,0.838567039442163,0.8809072328647433,0.9955586451227012,0.7203687127625149,0.8666654581126257,0.9410361154611305
111,4.656784084364242e-05,0.13744035828726697,0.8592366378168046,0.8581856273549873,0.9968088990010299,0.6280996087302969,0.8559734156236731,0.9518605860649513,0.16362511829749957,0.8357339997085959,0.8748983997419997,0.9954225064032824,0.7000779120360019,0.8644423052399767,0.9396508752887369
112,4.5874571708956965e-05,0.13777305904997475,0.8566520283273158,0.8462830504356409,0.9967490422834634,0.5954776440701005,0.8429777883018216,0.9499277270871798,0.18352492390546965,0.8318084127330582,0.8669045187637459,0.9954540049338666,0.7188028262298372,0.8128917509086052,0.9404694929826729
113,4.518355413715562e-05,0.13245139451613042,0.861341397240936,0.8579061426117445,0.9968432681225574,0.6398936009002426,0.843668453296191,0.9512192481279876,0.17495562653805,0.8314269072955074,0.8635357430242407,0.9950398451283314,0.6827919881856587,0.8417099445470345,0.9346011942359395
114,4.4494958626484276e-05,0.13370759754570954,0.8616570089100491,0.8574596867870172,0.9968340320080495,0.6395725561244022,0.8418598573661051,0.9515723016495045,0.18961746040702054,0.8308008029839956,0.8717128858779151,0.9952765128288354,0.7042884192684367,0.849768403712905,0.9375182077014826
115,4.3808955077581554e-05,0.13809512674850716,0.8602190713450462,0.860688155804036,0.9968219040592121,0.644263716207874,0.8506414213757282,0.9510255815733308,0.16511969422308553,0.8380926782083141,0.8754982083532948,0.9954955814511627,0.6924036089651912,0.8719150868835163,0.9421785561133093
116,4.312571275155824e-05,0.1363522175293173,0.8616057916418294,0.866086352189957,0.9968701584828435,0.6604541464900779,0.8555173131112765,0.9515037906756262,0.17026270693834333,0.8330802741779395,0.8765982528538767,0.9953237686741883,0.6931934331658105,0.8796348935050987,0.938240916070409
117,4.244540022823471e-05,0.13468069457594126,0.8611970758483073,0.8596494072574448,0.9968594098208703,0.6217258069160165,0.868846949436344,0.9511654628565522,0.18034541231412765,0.8327809077892977,0.8693448252132859,0.9954415369403733,0.6762044548237504,0.8657449730742653,0.9399883360147556
118,4.176818536454635e-05,0.13115249132004067,0.8600864783139909,0.8565807607470545,0.996817466483036,0.6160531873490562,0.8625133629391959,0.9509390262169309,0.17508404955433737,0.8365387690091897,0.8875901201181345,0.9954996038344361,0.7596274377269865,0.854179595993266,0.9410538429178509
119,4.10942352531274e-05,0.1302240405880738,0.8631065558057367,0.8739479104288863,0.9969059030596651,0.7045125521513201,0.8426289145263002,0.9517442719782585,0.17092492106845913,0.8374463320160795,0.874806553087818,0.995506800572853,0.7203884847562048,0.8413881193465101,0.9419428076757035
120,4.042371618108329e-05,0.1301877588830445,0.863367975042032,0.8661024467805205,0.9969126634868312,0.6461806521274671,0.8695981395490798,0.951718331958704,0.1806861296746234,0.8391187113371413,0.8751376650518253,0.9956069942336693,0.7207499643672498,0.8402270841853123,0.9439666174210706
121,3.975679358896191e-05,0.12877349598364898,0.8627365088499718,0.860029374524836,0.9969024532126695,0.6061350642763101,0.8849830106756558,0.9520969699347074,0.17786271825124805,0.8342361585968812,0.8624708440364709,0.9953998779571901,0.6472456826644244,0.8659247753457109,0.9413130401785614
122,3.9093632029933455e-05,0.12727597593817933,0.8642482644794882,0.8687894552383286,0.9969471397342308,0.6370144790912416,0.88890324591895,0.9522929562088971,0.17634335940848853,0.8379415451604294,0.8850716931779953,0.9956071243760997,0.7338184712058559,0.8672694543345271,0.943591722795499
123,3.8434395129189525e-05,0.1315201833809887,0.8628162241276609,0.8657564972296193,0.9968933557338341,0.6558693127916408,0.858279992561239,0.951983327831764,0.1654776242489087,0.8388531273363042,0.8649312912287499,0.9955925665467357,0.661815516954255,0.8597285922107383,0.9425884892032705
124,3.7779245543570996e-05,0.1298324020431712,0.865453987256201,0.8656120304767269,0.9969716709785129,0.6499122330067557,0.862617041822368,0.952947176099262,0.16580598764654564,0.8376456648382655,0.8791724422576837,0.9955307928977544,0.7155825379995808,0.8642909718829572,0.9412854662504436
125,3.7128344921434894e-05,0.12427478769092316,0.8646163736797868,0.8612133519184342,0.9969621296888845,0.6171475511122834,0.8787120022576356,0.9520317246149315,0.18169272884086887,0.8353068206432923,0.8643799568482471,0.9954133248747474,0.6842606059359801,0.8368040358862383,0.9410418606960211
126,3.6481853862770134e-05,0.12578353492368974,0.8660206067642198,0.858954122173977,0.9969790125829915,0.6278696283249688,0.8579947094548599,0.9529731383330867,0.17558263146299247,0.8385652050832056,0.8763644789584066,0.9955556467915772,0.6911343501385775,0.8746065860067582,0.9441613328967122
127,3.583993187957176e-05,0.12777010140354841,0.8661714291991673,0.8653173100100279,0.9969807443082161,0.6429403479713603,0.8691059459760113,0.9522422017845221,0.1777270262400562,0.8353276767806875,0.8751887278697924,0.9954225765258674,0.7053975043643236,0.8587086861503904,0.9412261444385873
128,3.520273735648385e-05,0.12563547498886882,0.8671324560573814,0.8683890820157878,0.9970130592462021,0.6655393999441602,0.8585244596916103,0.9524794091811772,0.17490448366809155,0.8370701007453336,0.8771378994309563,0.9955385170419349,0.7017565889069052,0.8694018294234708,0.9418546623515158
129,3.457042751172043e-05,0.1258575168910513,0.8688330509579282,0.8832474656444214,0.9970460711200405,0.7082826004800314,0.8745740547413127,0.9530871362363011,0.17377662289123658,0.832763173358048,0.8722289942484052,0.9954218096063888,0.7146286006281339,0.8379447001610555,0.9409208665980423
130,3.394315835827424e-05,0.12678441289210793,0.8667670183543623,0.8621218811863968,0.9970137895167615,0.6272265698802144,0.8704762677907685,0.9537708975578426,0.17267079836139618,0.8386685508792275,0.8759517909605549,0.9954947182558022,0.7161081027238557,0.8493622707612597,0.9428420721013027
131,3.332108466542284e-05,0.12428240324489287,0.8669139449376176,0.8757179250613577,0.9970234604942174,0.6642836669212114,0.8888235604535228,0.9527410123764826,0.17738648186569564,0.8367586025810178,0.8781671516753525,0.995534770375302,0.7214688392018628,0.8525461649532114,0.9431188321710336
132,3.270435992054169e-05,0.12225703154123327,0.869047777604184,0.8859544995762164,0.9970704833541901,0.7205913470653893,0.8728425195793741,0.9533136483059124,0.1821472171001101,0.8407428055806565,0.879768983300452,0.9956770931950226,0.7315142234203773,0.8470894340049361,0.9447951825814701
133,3.2093136291233324e-05,0.12764679696859407,0.8674468917145849,0.8683095622262645,0.9970308030746072,0.6633272568089443,0.8596089224061616,0.9532712666153487,0.1584941181332015,0.8428627289217216,0.877746299976787,0.9957259742221432,0.7341346415308446,0.8355688731617846,0.945555710992375
134,3.1487564587782333e-05,0.12255576662402652,0.8690338239217055,0.8783522386840988,0.9970712755721574,0.6843187888558245,0.8785122283847159,0.9535066619237031,0.16527969454117533,0.8410475783660097,0.8793054692514228,0.9956079355335844,0.7052317723585527,0.8744235796398251,0.9419585894737286
135,3.088779422594517e-05,0.11970420094687101,0.8700302537841822,0.8782356187423732,0.9970782468342377,0.6765927434202472,0.8854074804000849,0.9538640043149246,0.16730013082251072,0.8374058114478174,0.8877458237732178,0.995536602961074,0.7535520910703821,0.8597354876719265,0.9421591133894894
136,3.029397319008409e-05,0.12142166977737721,0.8706829325226978,0.8927437135538409,0.9971026364804827,0.7276817083709565,0.8931079846496662,0.9530825247142556,0.17353628386279926,0.8375618188894853,0.8877634038408311,0.9955990611804886,0.7528402109875105,0.8596880934124161,0.9429262497829097
137,2.9706247996654147e-05,0.12152108912047516,0.8693587457539412,0.8756192753949902,0.9970794293493591,0.667495575589481,0.8841394105534697,0.9537626860876561,0.17049971619689028,0.8385898539735238,0.8746451863916356,0.9956022889868417,0.6954884004661905,0.8651082965007879,0.9423817596127236
138,2.9124763658052492e-05,0.1223554769201104,0.8720042341218053,0.8871107544806361,0.9971592479015324,0.7160928123800981,0.8812611010531747,0.9539298565877379,0.17022300305493496,0.8370236941187044,0.8781448926552213,0.9955422327798976,0.7034789243602805,0.8701675605953401,0.943390852885367
139,2.8549663646838744e-05,0.12182548132305569,0.870280082672333,0.8758954386691041,0.9971014310116987,0.6644185429010012,0.8876980940078206,0.9543636867558968,0.17827692479842797,0.8366492379886619,0.8812277584528454,0.9955519054575389,0.7204015154047952,0.8678973871576384,0.9410602257914074
140,2.7981089860335253e-05,0.12149025035874322,0.8700122510503576,0.8784894949247396,0.9970820005357783,0.6581985930572094,0.9043372577763308,0.9543401283296374,0.1842112991076395,0.8356166476874451,0.882301650832675,0.9954519779416358,0.7324220364730339,0.8603098600129899,0.9410227289030391
141,2.7419182585616083e-05,0.1171376036701687,0.8726199453319923,0.8777161397494645,0.9971714464714234,0.6909497401985398,0.8685220762600571,0.9542212960678342,0.18455803526982972,0.8381178775733703,0.8810717697457884,0.9956295430458239,0.7272422505160386,0.8566448032801626,0.94477048214113
142,2.68640804648933e-05,0.1205275344118877,0.8735974224323546,0.893643355917116,0.9971930336862428,0.7322394360489541,0.8907589238710589,0.9543820300622087,0.1801550778869794,0.8408853201249082,0.8818076534361402,0.9956467114226685,0.7138770700052479,0.8727366466436297,0.9449701856730167
143,2.6315920461308995e-05,0.11741639285614824,0.873460962507332,0.8857126297310972,0.9971764124000259,0.7029321377605376,0.8877311849309292,0.9550107838328912,0.1931603331835452,0.8321014033110349,0.8687147799145439,0.9954301574547505,0.6801623034311288,0.8575388027375888,0.9417278560347054
144,2.577483782514177e-05,0.11847691459280489,0.8733258897169959,0.8886372694634392,0.9971934744129821,0.7143386817492255,0.8886919253267112,0.9543249963648409,0.18004630084352388,0.835779551560051,0.8831346249799514,0.9953990557468085,0.7278775167628594,0.8688435794653054,0.940418347944832
145,2.5240966060435704e-05,0.1180103805573082,0.8735331587368417,0.888019318171788,0.9971784109607572,0.7197772218464257,0.8806764524158698,0.9544451874641002,0.17747906286310886,0.8405879156010436,0.8976336747976483,0.9956507585000451,0.7904481964907653,0.860008359976341,0.9444273842234434
146,2.4714436892060226e-05,0.11649637312625691,0.8746390151024851,0.8858328614368536,0.9972314454126932,0.7064180239837465,0.8841470993775058,0.9555348769734652,0.17677726038688696,0.8386275466996547,0.88597204168264,0.9956056086722177,0.7344738855198008,0.8703129237257823,0.9434957488127597
147,2.4195380233209035e-05,0.11884222201417298,0.874251912512446,0.8809673512418763,0.9972133057083619,0.6964834971337932,0.8751828405369386,0.9549897615884136,0.18118827341091842,0.8382782448723639,0.8719810380014466,0.9956389191197352,0.6773767871334837,0.8702947702995892,0.9446136754529764
148,2.3683924153345884e-05,0.11683147529762755,0.8743240239881598,0.8742720102848235,0.9972088782591543,0.6801278737215016,0.8646082157563135,0.955143073402325,0.1795168619111346,0.8369189528509976,0.8767700561938488,0.9954982278532714,0.7091658335830018,0.8603391526015126,0.9420770107376112
149,2.318019484660539e-05,0.1151839009916183,0.8773345611693896,0.8826718929349803,0.9972764025639922,0.7117808180482993,0.8660018071248337,0.9556285440027883,0.17918009198432128,0.8395512242563068,0.8797912327964079,0.9955147738786236,0.718882227571125,0.8616678111259992,0.9431001186098825
150,2.2684316600656534e-05,0.1134438316730872,0.8763918181537568,0.9081291211200748,0.9972766856350498,0.7741836273483585,0.9060934356899858,0.9549627358069019,0.17847161907080816,0.8361170190014422,0.871822431157975,0.99554987305977,0.6991856797222099,0.8510357062918682,0.9415184655580517
151,2.2196411766036513e-05,0.11355523194421199,0.8760713457696966,0.8821421539886019,0.9972638107310765,0.6854356397761526,0.8903543381398529,0.9555148273073256,0.18062662661359874,0.8394523049420042,0.8829599552002708,0.9956122900832477,0.7430828127704847,0.8496387996701581,0.9435059182771928
152,2.171660072596258e-05,0.11292056492516618,0.8777606793612138,0.8956180963232452,0.9972764956550466,0.7322987359420131,0.8976269552968507,0.9552701983990686,0.18512619398119717,0.8365581712901524,0.8905521585593879,0.9955769156713473,0.7641980307969714,0.8583867297842808,0.9440469579849513
153,2.124500186662934e-05,0.11646768034016318,0.8767747314064969,0.8993286926941132,0.9972521778969899,0.7489155885519148,0.896082463914204,0.9550645404133391,0.1741766469561997,0.8380518066697398,0.8784259858900579,0.9955888541464616,0.7148586346287236,0.8607187410863631,0.9425377136986834
154,2.0781731547998627e-05,0.11116758975656782,0.8789360030061579,0.9030764411186111,0.9973349932936204,0.758316605142623,0.9004082657027845,0.956245900335418,0.1678771893412396,0.840940359468476,0.8935602877415261,0.995579405088675,0.757737867706095,0.878226543761644,0.9426973344096901
155,2.0326904075089506e-05,0.11103959118409172,0.8776285201539729,0.9106503287469555,0.9973036833448139,0.7812146180472527,0.9083656922013434,0.9557173213944141,0.18080533554093448,0.838403746982452,0.8837354495800009,0.9955570076777717,0.7211368436495005,0.8751945739832112,0.9430533730095197
156,1.9880631669775188e-05,0.11064712344286251,0.8780719954246208,0.8992724613314241,0.9973111707679282,0.7392704809602787,0.9049838951135212,0.9555242984839706,0.17025791331296505,0.8382763559606526,0.8823002358162815,0.9954058675737928,0.7170245221584124,0.8759684412893597,0.9408021122435604
157,1.944302444309395e-05,0.11174975779097496,0.8799189391049289,0.9108133852460321,0.9973401631131757,0.7908337302121164,0.8990424915552211,0.9560371561036131,0.18985628548695666,0.8343878446120824,0.8671570737076223,0.995567832400011,0.6779520566660049,0.8515972500126714,0.9435111557518037
158,1.901419036808094e-05,0.11018264124555138,0.8794231289859646,0.9095269550898011,0.9973296842604307,0.7891247337282661,0.8956376400486132,0.9560157623218949,0.19268503330280748,0.8390050985629711,0.87993362448625,0.9956175795382601,0.7300071280244599,0.8488129495500968,0.9452968408321824
159,1.8594235253127385e-05,0.11212285095693876,0.8798610930134955,0.9078670005488149,0.9973459787954361,0.7875599756808219,0.8906001662376019,0.9559618814813965,0.1888472009183682,0.8375599551320181,0.8850139790118295,0.9956483975577609,0.7449499461760604,0.8543492386329176,0.9451083336805789
160,1.8183262715873966e-05,0.10955497017130256,0.8797612844756093,0.9045368986297393,0.9973563208440619,0.7616174066182991,0.9027241492196313,0.9564497178369663,0.17832979365638404,0.8385830003260593,0.8810730415716451,0.9956064246512493,0.7319703741970147,0.853175503725502,0.9435398637128165
161,1.778137415764474e-05,0.10835266393337599,0.8804299058218883,0.9063666236566018,0.9973666819343959,0.7688097115559214,0.9030035538270945,0.9562865473089881,0.1734301187867959,0.8418523858082606,0.886178826420155,0.995609154503809,0.7249885841258948,0.8797085396920442,0.9444090273588714
162,1.7388668738427864e-05,0.10692436730610497,0.8806846530649903,0.9058858234639419,0.9973805110803777,0.7852815971091365,0.8846404184961927,0.9562407671700583,0.17812234076814926,0.8370914196718403,0.8663028799211447,0.9955680243248518,0.6690531141907131,0.8573879217964229,0.9432024593725923
163,1.7005243352409347e-05,0.10950196506561073,0.8809403854346967,0.9030384351551435,0.9973824758412771,0.7796907638757139,0.8785912053504893,0.9564892955530917,0.17630399508914052,0.8391010637235151,0.8780716675645172,0.9956454307503578,0.707767617765367,0.8637438669595631,0.9451297547827813
164,1.663119260406588e-05,0.10729622000052723,0.8815612595576009,0.91224201797425,0.9973877926634228,0.7782428656648329,0.9166068009614882,0.9567306126072537,0.17301222274527073,0.8410873060925844,0.8793251520948993,0.9957092075645039,0.7095172907291187,0.8677082031690413,0.9443659069169326
165,1.6266608784822548e-05,0.10783021795634634,0.8824206135200989,0.9157391318450693,0.9974179636179299,0.8019744642999711,0.9071941632049689,0.9563699362574105,0.18694015092472582,0.8353043243376087,0.871957513061542,0.995482765389712,0.6858939412552032,0.8643544147261868,0.9420989308750688
166,1.5911581850281407e-05,0.10641660341312291,0.8819243473259052,0.899727700607043,0.9974266351917368,0.7462030453021632,0.8983664141675753,0.956914707766699,0.1796537736617325,0.8420306513812699,0.8798043285661388,0.9957219784649551,0.7244846681466001,0.8527355811272469,0.9462750865257545
167,1.5566199398026153e-05,0.11015506154691362,0.8820956136479381,0.8960912751063234,0.9974251795903889,0.7348016281802788,0.8950542901891794,0.957084002465446,0.18359710507106705,0.8396151365818864,0.8865077299458127,0.9956948181732891,0.7657812035980722,0.8387936004722556,0.9457612975396364
168,1.5230546646008808e-05,0.10570748488183948,0.8822283495262199,0.8970067887047282,0.9974415535939374,0.7382319470966053,0.8952169008094059,0.9571367533189632,0.18425462419827526,0.8408820574178361,0.8852994312923366,0.9956904235746448,0.7313121661602778,0.869316402435534,0.9448787329988881
169,1.4904706411523462e-05,0.1042589774584825,0.8819779412821973,0.905822765721226,0.9973939326043862,0.746427656416723,0.9226503441979876,0.9568191296658086,0.1832946618169025,0.838598331109545,0.8681278576917707,0.9956044515619823,0.6750522900016772,0.8582218895155389,0.9436327996878839
170,1.4588759090772312e-05,0.10358420895180394,0.8840913304201934,0.9104858290985856,0.9974807391448597,0.7840135399756193,0.9032997856665167,0.9571492516073427,0.18658129732303666,0.8376950139429415,0.8594641733840901,0.9956023110798121,0.6631037034749893,0.8353310387696566,0.9438196402119018
171,1.4282782639029139e-05,0.1042957999664372,0.8835287854681374,0.9148404791390797,0.9974303575617004,0.7860428212633023,0.918327604847341,0.9575611328839748,0.19089068775620482,0.8355212663318411,0.8880527214239675,0.995477912537565,0.7489774814084833,0.8636182212874807,0.9441372704623423
172,1.3986852551404981e-05,0.10411185362157294,0.8833815430280133,0.9204827415662005,0.9974584542853114,0.8062842418254715,0.9208080035433959,0.9573802666106201,0.1991272228510846,0.8360080233729426,0.8909111736861927,0.9956078948829166,0.7613753772609271,0.8619288837283726,0.9447325388725539
173,1.3701041844220868e-05,0.10540711734359477,0.8848696925926357,0.9210987838340187,0.9974945383247708,0.8160099602996109,0.9132245479826052,0.9576660887290898,0.18925827852967053,0.8350347777609952,0.8849770813240613,0.9956099330810978,0.7241200272635019,0.8753996507860554,0.9447787141655903
174,1.3425421036992115e-05,0.10321986035736695,0.8849562792627043,0.9065428185645594,0.9974959931830036,0.7627684848115386,0.9084923568476581,0.9574144394160342,0.19729181566232717,0.835814857536115,0.8884678534486794,0.9955436755676715,0.7539663861081101,0.8605360569542988,0.9438252951646374
175,1.3160058135028696e-05,0.10365614140928636,0.8841720406847843,0.9125560190191079,0.9974891381628177,0.7791894298587023,0.9156888935795238,0.9578566144753874,0.2021549320491016,0.8338844019304448,0.8813514176557496,0.9955569887330487,0.7191657185994117,0.8661570564088494,0.9445259068816909
176,1.2905018612655975e-05,0.10025150785037969,0.8861497321382864,0.9113901025798705,0.9975274431527273,0.7854734152224396,0.9047308600408807,0.9578286919034311,0.18201063061651251,0.8390436315464693,0.8954037477750463,0.9956143351117048,0.7625927225771862,0.8795240986508553,0.9438838347604358
177,1.2660365397059861e-05,0.10211307705029128,0.8868526438702738,0.9257112960478383,0.9975413376702925,0.8324163381236068,0.9146994863311683,0.9581880220662861,0.17594518485243635,0.8388700618270287,0.8897116284850026,0.9956436354179655,0.7434329716628639,0.8747610421295884,0.9450088647295907
178,1.2426158852760467e-05,0.1011702657555871,0.8856714679703745,0.9228379578392147,0.997519250928266,0.8171776326139019,0.9188271094128392,0.9578278384018579,0.1844826918124963,0.8394173434370873,0.8892015438371754,0.9957229961518297,0.7618363538136368,0.8542246313016644,0.9450221940815701
179,1.2202456766718096e-05,0.10201715508465346,0.8864908797085498,0.9190115143359757,0.9975399790478515,0.8226938979289146,0.8977490315211601,0.9580631488459773,0.19278620203604568,0.8357121049071684,0.8828351509242163,0.9955703146394441,0.7313074094687261,0.8605467283375127,0.9439161512511839
180,1.198931433407515e-05,0.10184836615584052,0.8867575485049443,0.9196016627101335,0.9975435266894092,0.8279072696355338,0.8947337318436115,0.9582221226719776,0.18019288602997274,0.8380548018199675,0.8928976631213242,0.9955829508013206,0.7632468091110346,0.8698000415345355,0.9429608510384092
181,1.1786784144537572e-05,0.09972784713454144,0.8876914345723476,0.9282106805914976,0.9975631749053925,0.8444676653848329,0.9128620461583423,0.9579498359174241,0.19171614563521974,0.8389005236299709,0.8678102640600475,0.9956227271557201,0.6771335046939474,0.8532213862233716,0.9452634381671507
182,1.1594916169399095e-05,0.10060967780549407,0.887575142567104,0.9258434660759701,0.9975846603780958,0.8312471363201096,0.9158519064006002,0.9586901612050756,0.19292786885615562,0.8311572302710463,0.8710043902651607,0.995353228104285,0.6836714660345375,0.8646429392094177,0.9403499277124059
183,1.141375774921161e-05,0.10058609509666479,0.8871024705850931,0.9279472505644578,0.9975437026920968,0.8287648953587593,0.9273194697823705,0.9581609344246083,0.19601411296614402,0.8358945500812596,0.8921017203271737,0.9956068911441176,0.7624249489676158,0.8661828753376566,0.9441921658593035
184,1.1243353582104558e-05,0.10081527210117737,0.8871290558714121,0.9224661556279419,0.9975612478419981,0.824927016885622,0.9092072168225788,0.9581691409615672,0.18225313222038728,0.8386106506772887,0.8734322880292623,0.9956305286324627,0.7074659264460255,0.8476425595657796,0.942990137472782
185,1.1083745712756373e-05,0.09961827297724002,0.8881911672692456,0.9190974259777638,0.9975650566529678,0.8173140212015255,0.9030907122417627,0.9584199138148031,0.18968847845288642,0.8382257728397782,0.8884905085530254,0.9956240526041359,0.7427726480213667,0.8713181326890994,0.9442472008974996
186,1.093497352202054e-05,0.10192498043126746,0.8870091726215733,0.922291168212395,0.9975492261663931,0.8344853973791885,0.899715866756721,0.9574141825472775,0.18867076466686206,0.8361204338656005,0.8773986936381836,0.9955766273828894,0.7133137560664871,0.8579298830530799,0.9427745080502801
187,1.079707371720901e-05,0.09804726719576602,0.889661706961175,0.9312605255013247,0.997606280786932,0.8537604424257369,0.9151344763743018,0.9585409024183299,0.19385988264091444,0.8364102348958226,0.8756008118670421,0.9955364695151392,0.692058641803719,0.8704355898570026,0.9443725462923049
188,1.0670080323035178e-05,0.09694758319314412,0.8897660874600172,0.9398443817850111,0.9976117034697894,0.8783997306395874,0.9243737419847269,0.9589923510459453,0.18684358765713172,0.8380659824439846,0.874916196683097,0.9956277217881687,0.719339992683889,0.8400309975294569,0.9446660747308727
189,1.0554024673218807e-05,0.09857927621197135,0.8903207425286447,0.9341966857113203,0.9976179555606757,0.8720587763406082,0.9080730650891883,0.9590369458548113,0.19160143759794568,0.8375647985987875,0.889795128505375,0.9956227414858013,0.7571556141899219,0.8616208835145256,0.94478127483125
190,1.0448935402754912e-05,0.0983331654268309,0.889694094384442,0.931651592122981,0.9976286644940513,0.8557556853499585,0.9145106433319181,0.958711375315995,0.1860694564132698,0.8364885589728276,0.8797116707526442,0.9955124293329842,0.7370493026663022,0.8435450420199849,0.942739908991305
191,1.0354838440848501e-05,0.09600723898645079,0.8886046339570812,0.927754607714901,0.9976137059026103,0.8246319874860389,0.9300876573124693,0.9586850801584869,0.1842969828218648,0.8382180936614051,0.8806526844194031,0.9956006934950227,0.7213082689029781,0.8618003284410423,0.9439014468385701
192,1.0271757004516918e-05,0.09999425296484368,0.8890043091158923,0.9246761284296271,0.9975767121254424,0.8364458536600484,0.9065266133329001,0.9581553346001154,0.19177374622780113,0.837116175545719,0.8871687094033825,0.9955533150531163,0.7566140903210415,0.8538144086511512,0.9426930235882217
193,1.01997115928614e-05,0.09507424387257683,0.8914822653032947,0.9406833614417747,0.9976576228494017,0.8908188706407929,0.9159097621451769,0.9583471901317298,0.1855333127756566,0.8364438016634317,0.8723550745166161,0.9956147907296983,0.6837026078060565,0.8654981392605209,0.9446047602701885
194,1.0138719982009242e-05,0.09879870141035858,0.8899079106528194,0.9309928693533864,0.9976030528969968,0.8428476092061101,0.9250465129957934,0.958474302314647,0.19065446896990834,0.835592164860581,0.8714932325462651,0.9956067307805124,0.6910498881614178,0.8551097579787144,0.9442065532644159
195,1.008879722072778e-05,0.09747213152007704,0.8900343700908735,0.9196332690494234,0.9976298161698286,0.8304982224117421,0.8916585223401153,0.9587465152760106,0.18943746820305413,0.8354974272080604,0.8764790931477543,0.9955034286716393,0.7068268126468349,0.8600634240324891,0.9435227072400525
196,1.0049955626711355e-05,0.0982424007945037,0.8898215322518949,0.9275876805760083,0.997605482723312,0.8349857554264212,0.9190485586421677,0.9587109255121353,0.18459470526260488,0.8379157840002848,0.8839013445725276,0.9956446932885428,0.7355646154165363,0.859608273417558,0.944787796167474
197,1.002220478354208e-05,0.09549373122480917,0.8912606674162233,0.9424009880424354,0.997650992354153,0.8833268015327094,0.9293890928815337,0.9592370654013471,0.18709264258559444,0.8372845118414693,0.8816748852241315,0.9955450104294552,0.7437045345136085,0.8435537549426596,0.9438962410108052
198,1.0005551538325275e-05,0.0971252604614595,0.8910294438152613,0.9270879064359517,0.9976360706712847,0.839016943154877,0.9124632141985742,0.9592353977190737,0.19461063963667577,0.8366651994351036,0.8758481598148917,0.9954791763024186,0.7172284194362152,0.8475149283231336,0.9431701151978016
199,1e-05,0.09394768701217246,0.8922772382380163,0.9344296379833728,0.9976803466739532,0.8499340020511689,0.9305453787072661,0.9595588245010992,0.18870921231604912,0.8356165064809913,0.8830586419602892,0.9955657317955577,0.7267342777438435,0.8669505384057526,0.9429840198960054
